load_image,make_interpreter,set_input,invoke_interpreter,get_output,get_annotations
8.26592600060394,1.3383069999690633,16.696316999514238,114.32542799957446,0.3166269998473581,1.4288529982877662
0.1090340010705404,0.01622900163056329,19.213057999877492,111.2485640005616,0.2935209995484911,0.6328270010271808
0.09798400060390122,0.015417999748024158,18.336671999350074,106.54385199995886,0.2675689993338892,0.6227809990377864
0.13501399917004164,0.0161340012709843,16.48911899974337,109.32656200020574,0.31261600088328123,0.5458819996420061
0.11325800005579367,0.01789499947335571,17.858706998595153,107.87251999863656,0.2990989996760618,0.6232329997146735
0.11173399980179965,0.01672300095378887,21.87668000078702,123.5504550004407,0.3850489993055817,2.275771999848075
0.11659099982352927,0.021288000425556675,17.951288999029202,108.5526930000924,0.28512599965324625,0.8599200009484775
0.1149159998021787,0.018585000361781567,17.10832899880188,107.51301099844568,0.30416700064961333,0.5509820002771448
0.14651300080004148,0.021845999071956612,19.7958610006026,106.92564000055427,0.27128299916512333,0.5677190001733834
0.10086200018122327,0.01676600004429929,16.860396999618388,110.70004000066547,0.27140099882672075,0.5551520007429644
0.11940300100832246,0.018735001503955573,19.057277000683825,106.09811699941929,0.2906810004787985,0.6156279996503145
0.10463099897606298,0.030226001399569213,17.19993699953193,116.1117080009717,0.2685449999262346,0.5713280006602872
0.16576099915255327,0.018495000404072925,18.61058099893853,105.43340100048226,0.2687960004550405,0.8039509993977845
0.15542099936283194,0.019124998289044015,17.938378001417732,104.88552199967671,0.30958100069256034,0.6190079984662589
0.14432199895964004,0.01648900069994852,18.404152999210055,109.76082600063819,0.27235900051891804,0.6889959986438043
0.1434499990864424,0.01716599945211783,16.29848800075706,109.05826500129479,0.24159300119208638,0.44727099884767085
0.13562800086219795,0.017558999388711527,22.30639699882886,140.12833800006774,0.2414640002825763,0.4345199995441362
0.18682200061448384,0.018926999473478645,26.02705800018157,114.66092500086233,0.27599799977906514,0.5761850006820168
0.1481019990023924,0.018572000044514425,16.184837999389856,106.47683100069116,0.2823590002662968,0.6054280001990264
0.11292100134596694,0.016869000319275074,15.619597999830148,108.59160600011819,0.2644769992912188,0.575073001527926
0.13244099864095915,0.017995000234805048,18.44299900039914,117.40547999943374,0.47405999976035673,0.8879030010575661
0.1778939986252226,0.043981000999337994,20.81123599964485,116.5004600006796,0.34012499963864684,0.6026020000717836
0.11419000111345667,0.01743600114423316,17.265602999032126,108.63144399991143,0.3331139996589627,0.5745309990743408
0.16913400031626225,0.019343999156262726,17.020915000102832,111.29204200005915,0.4940010003338102,0.7690259990340564
0.14319799993245397,0.019627001165645197,18.43734400063113,109.86870000124327,0.27119200058223214,0.6991749996814178
0.14531899978464935,0.017651998859946616,24.909088000640622,155.77210999981617,0.523425000210409,0.9920869997586124
0.1850930002547102,0.02248700002382975,27.74130800025887,120.36986200109823,0.3266220010118559,0.5937309997534612
0.20798100013053045,0.021710000510211103,17.67474400003266,109.90981299983105,0.2657120003277669,0.604549000854604
0.12781500117853284,0.017189000573125668,18.392345000393107,112.99426000005042,0.30880300073476974,0.9685839995654533
0.1454049997846596,0.018218999684904702,17.15747300113435,111.36310899928503,0.2822259993990883,0.5989620003674645
0.25140700017800555,0.06410499918274581,22.755105999749503,122.17841100027726,0.3917920003004838,0.6421199996111682
0.16863299970282242,0.021391999325715005,25.969881999117206,142.16377399861813,0.26530399918556213,0.558412000827957
0.10045000090030953,0.01481400067859795,18.975062001118204,110.09720800029754,0.2705890001379885,0.6587959996977588
0.09433999912289437,0.01980500019271858,16.600204000496888,112.98813900066307,0.2975549996335758,0.6887910003570141
0.1038270002027275,0.015899000572972,17.748922000464518,105.5293650006206,0.25752200053830165,0.5507669993676245
0.09843899897532538,0.01537100069981534,16.582620999542996,109.67016299946408,0.46187699990696274,0.8808809998299694
0.10784299956867471,0.01699799940979574,20.970584000679082,113.26942800042161,0.2631049992487533,0.5549669986066874
0.17640199985180516,0.02044500070041977,18.222169999717153,106.02361099881819,0.24111199854814913,0.455785999292857
0.2197009998781141,0.026031000743387267,17.4140350009111,115.06068599919672,0.3417390016693389,0.5383450006775092
0.13250600022729486,0.01753899960021954,24.23463599916431,130.354188999263,0.427684999522171,0.7050040003377944
0.14743899919267278,0.02019199928326998,24.661621999257477,137.7938939986052,0.40354100019612815,0.6701980000798358
0.11730199912562966,0.01576899921928998,21.32456099934643,130.38320200030284,0.2639049998833798,0.5716289997508284
0.16101300025184173,0.020573999790940434,19.8322759988514,106.69337699982862,0.24576500072726049,0.44268199962971266
0.10824099990713876,0.01724700086924713,16.360470001018257,106.76884599888581,0.28723099967464805,0.5271350000839448
0.0937470013013808,0.015199999324977398,16.127175998917664,110.35893299958843,0.2681869991647545,0.525696999829961
0.11335699855408166,0.017702999684843235,20.71721799984516,105.26417499931995,0.39843299964559264,0.6520580009237165
0.1101870002457872,0.027394000426284038,19.561140999940108,116.22550699939893,0.2705450006033061,0.5489070008479757
0.17033999938576017,0.020351999410195276,29.63866099889856,109.94971599939163,0.26221000007353723,0.47245400128304027
0.14054799976292998,0.0175989989656955,20.3698240002268,126.76936000025307,0.3731359993253136,0.6194390007294714
0.09303300066676456,0.015104000340215862,19.57232200038561,131.93106099970464,0.26822799918591045,0.7019039985607378
0.14828900020802394,0.020155999663984403,18.20986900020216,125.69527100095002,0.4298250005376758,0.8146010004566051
0.49783100075728726,0.019479000911815092,21.393770999566186,112.86733499946422,0.2943939998658607,0.5694199990102788
0.09398899965162855,0.0158200000441866,17.663127999185235,109.16317800001707,0.2724030000536004,0.5643530002998887
0.09898099960992113,0.014937999367248267,17.346295000606915,108.39984000085678,0.2698660009627929,0.5600619988399558
0.184263999472023,0.018194999938714318,16.17231100135541,110.36501200032944,0.29582800016214605,0.6221990006451961
0.09513000077276956,0.016031999621191062,15.393256000606925,109.20551299932413,0.24309199943672866,0.45275199954630807
0.20174200108158402,0.02191600106016267,25.47682900149084,122.64173299990944,0.3776559988182271,0.7692049985053018
0.16278200018859934,0.01836400042520836,25.784706000195,121.90508500134456,0.2891329986596247,0.5388400004449068
0.1373310005874373,0.02409100125078112,24.028957001064555,143.68340199871454,0.259149999692454,0.7054310008243192
0.0973310015979223,0.01586399957886897,17.726260999552323,112.41367799993895,0.25645200003054924,0.4745559999719262
0.1033770004141843,0.015477999113500118,20.04946499982907,112.34905300079845,0.280274000033387,0.793843000792549
0.20456499987631105,0.027051999495597556,16.919475001486717,109.2960320002021,0.24092999956337735,0.4421499997988576
0.09366300037072506,0.014492999980575405,17.57281000027433,105.2121860011539,0.3399399993213592,0.8766939990891842
0.09398299880558625,0.015998999515431933,18.3718209991639,106.76579799837782,0.26765500115288887,0.5235560001892736
0.09280799895350356,0.01573999907122925,17.897804998938227,107.98890399928496,0.2655339994817041,0.5520330014405772
0.0923469997360371,0.015607000023010187,16.272753999146516,114.7266549996857,0.4050509996886831,0.7941990006656852
0.1528309985587839,0.01863100078480784,23.005208999165916,154.0657639998244,0.41487499947834294,0.8067859998845961
0.09309100096288603,0.014962999557610601,16.99829900098848,134.96417500027746,0.4501370003708871,0.8563489991502138
0.18846800048777368,0.025770999855012633,21.462853999764775,114.61567400147032,0.2912990003096638,0.5951950006419793
0.14109999938227702,0.017811000361689366,25.311638000857783,110.63045199989574,0.2851669996744022,0.7475380007235799
0.12217499897815287,0.015695000911364332,15.641304999007843,112.57747600029688,0.2636619992699707,0.6808189991716063
0.1179509999928996,0.0176009998540394,17.7051560003747,107.56500800016511,0.3586210004868917,0.5827500008308562
0.15553600132989231,0.02097000106004998,19.605830999353202,109.35579000033613,0.2796139997371938,0.6215449993760558
0.0942290007515112,0.015286999769159593,18.930193999040057,107.79007599921897,0.4081469996890519,0.5697699998563621
0.09420599963050336,0.014818000636296347,16.2002789984399,124.56510599986359,0.4045309997309232,0.8043840007303515
0.0973109999904409,0.015270999938366003,16.65683999999601,118.25163200046518,0.2803579991450533,0.5352629996195901
0.18704099966271315,0.029564000215032138,26.593127999149146,139.23686999987694,0.3541650003171526,0.6069099999876926
0.14969100084272213,0.019858998712152243,19.29318700058502,119.71371900108352,0.27712299925042316,0.573035000343225
0.13494999984686729,0.016963000234682113,18.116752999048913,111.73521599994274,0.2950140005850699,0.6476750004367204
0.09206800132233184,0.014848999853711575,15.55438000104914,108.9661870009877,0.26404000163893215,0.6989129997236887
0.09217699880537111,0.015367000742116943,19.194894999600365,105.81631999957608,0.28112600011809263,0.5754339999839431
0.12538599912659265,0.024852999558788724,19.58489299977373,111.68389100021159,0.2737010017881403,0.5491810006788
0.10312199992768001,0.015540999811491929,15.712960999735515,109.28022799998871,0.2805280000757193,0.5472399989230325
0.10287000077369157,0.016125000911415555,19.424825000896817,129.08075699851906,0.2785800006677164,0.5524719999812078
0.1557909999974072,0.018314998669666238,26.789475999976275,138.88344900078664,0.5286980012897402,0.9079130013560643
0.10006599950429518,0.01560300006531179,16.152715999851353,138.0022180001106,0.41969499943661503,0.9082249998755287
0.16301499999826774,0.024344000848941505,29.723308000029647,146.6550709992589,0.2771140007098438,0.548995998542523
0.17134699919552077,0.020199999198666774,17.976115999772446,113.48484399968584,0.29689199982385617,0.6471060005424079
0.12671900003624614,0.015875999451964162,16.416975000538514,111.31574399951205,0.3260220000811387,0.6759400002920302
0.09303600018029101,0.015413001165143214,18.10764299989387,105.3463219996047,0.4102889997739112,0.761262999731116
0.09741500070958864,0.015400999473058619,17.15235300071072,113.2780259995343,0.30883399995218497,0.5643570002575871
0.13938000120106153,0.01734000034048222,20.62015000046813,119.68251400139707,0.44219300070835743,0.8721039994270541
0.16140700063260738,0.0208630008273758,21.641921000991715,112.67769500045688,0.30489500022667926,0.6217230002221186
0.13079100062896032,0.01697599873295985,24.05413199994655,140.20275899929402,0.2875219997804379,0.5607870007224847
0.13304300046002027,0.01892300133476965,22.06745200055593,132.53028700091818,0.299545001325896,0.7635630008735461
0.10196799848927185,0.01564800004416611,22.392201000911882,124.45961000048555,0.425681999331573,0.9240479994332418
0.17977500101551414,0.01993000114453025,29.757632999462658,112.3314880005637,0.27327700081514195,0.6274490006035194
0.09396899986313656,0.029484999686246738,18.17692799886572,105.16640100104269,0.303398999676574,0.9406250010215444
0.10160400051972829,0.01568100014992524,17.257497000173316,109.45472400089784,0.2673580002010567,0.5683400013367645
0.22183000146469567,0.01898600021377206,16.308796999510378,108.31914600021264,0.26894099937635474,0.5292620007821824
0.1024430002871668,0.015157998859649524,15.765684000143665,108.74440899897309,0.2854309987014858,0.5340579991752747
0.17503199887869414,0.018153999917558394,24.53517399953853,138.38129800024035,0.4196310001134407,0.8641069998702733
0.15078400065249298,0.017223999748239294,25.911083999744733,160.06710700094118,0.5147190004208824,0.5784389995824313
0.11809399984485935,0.015264000467141159,21.585176998996758,112.00484700020752,0.278041999990819,0.6454489994212054
0.09710100130178034,0.01591299951542169,19.58085200021742,136.03610799873422,0.48699699982535094,0.9140099991782336
0.1444120007363381,0.018947001080960035,20.902332000332535,118.68808600047487,0.2885819994844496,0.6343229997582966
0.15375799921457656,0.02297899845871143,18.987753001056262,108.28846900039935,0.33263899968005717,0.6805859993619379
0.11804499990830664,0.015443998563569039,16.94249799948011,109.13534599967534,0.2699350006878376,0.7105439999577357
0.0945250012591714,0.015282999811461195,16.10266900024726,109.83732900058385,0.4325970003264956,0.587407999773859
0.09447999946132768,0.01648599936743267,19.291024000267498,113.86179700093635,0.38362200029951055,0.8038550004130229
0.09535800018056761,0.015298999642254785,16.032685000027413,112.69454899957054,0.29318599990801886,0.5454420006572036
0.1085719995899126,0.01619300019228831,17.90361799976381,126.36043400016206,0.3074649994232459,0.5567260013776831
0.10328700045647565,0.015477999113500118,23.092170999007067,121.68872199981706,0.32792800084280316,0.5786830006400123
0.14813900088483933,0.018147999071516097,23.827835999327363,114.385315000618,0.3303200010122964,0.5876710001757601
0.14319699948828202,0.01758500002324581,25.83095399859303,117.84567999893625,0.26255100056005176,0.5270140009088209
0.09485800001129974,0.01538499964226503,15.192733000731096,111.66135799976473,0.44962900028622244,0.8838519988785265
0.09313199916505255,0.015141000403673388,16.708463999748346,105.30976799964265,0.28275099975871854,0.7687880006415071
0.09968800077331252,0.01549199987493921,15.534576999925775,109.4068000002153,0.2923800002463395,0.5282080001052236
0.10076100079459138,0.015424999219249003,15.835635000257753,108.31807700014906,0.31645799936086405,0.5298779997247038
0.09662699994805735,0.01514999894425273,16.979391999484506,115.22501799845486,0.4064150016347412,0.804579998657573
0.14772000031371135,0.019627999790827744,17.362884998874506,128.08126299933065,0.2685070012375945,0.6010349989082897
0.1462600012018811,0.0163610002346104,16.31862700014608,129.17150000066613,0.30190799952833913,0.5693659986718558
0.09455600047658663,0.015530000382568687,19.772006999119185,125.78427800144709,0.2715860009629978,0.5360710001696134
0.10528600068937521,0.01713799974822905,16.265330001260736,114.18950799998129,0.34541500099294353,0.5471810000017285
0.09107400001084898,0.014969000403652899,16.54174199939007,108.12294599963934,0.2425479997327784,0.4359070007922128
0.09465600123803597,0.015259998690453358,16.428213000835967,108.20582299857051,0.2752270011114888,0.5439420001494
0.12967300062882714,0.018319999071536586,17.70145800037426,118.45134899886034,0.34253599915246014,0.8769770010985667
0.11677300062729046,0.014911000107531436,17.69209599842725,107.90469600033248,0.28407600075297523,0.6055409994587535
0.1095789993996732,0.016801999663584866,19.49213399893779,128.5413690002315,0.28825200024584774,0.6917979990248568
0.10494799971638713,0.017146001482615247,18.913656000222545,116.04852200071036,0.3972209997300524,0.633315999948536
0.1348330006294418,0.017929998648469336,27.50122700126667,121.4342969997233,0.2515819996915525,0.44998399971518666
0.15154100037761964,0.019982999219791964,26.78421500058903,133.13609500073653,0.36952600021322723,0.6271259990171529
0.10792800094350241,0.030179000532370992,17.18363500003761,113.62040400126716,0.3051800013054162,0.5224819997238228
0.1031299998430768,0.01575299938849639,16.224396998950397,110.48149700036447,0.2390709996689111,0.4348090005805716
0.094600000011269,0.015359000826720148,16.844170000695158,108.11512700092862,0.3123880014754832,0.5680760004906915
0.09755100109032355,0.015538998923148029,15.703244998803711,106.90376299862692,0.26371599960839376,0.45364499965216964
0.16000699906726368,0.02537299951654859,20.139333999395603,113.22880599982454,0.2601510004751617,0.7796890004101442
0.18212900067737792,0.017577000107849017,19.31702799993218,131.91006799934257,0.3268960008426802,0.6232539999473374
0.09636299910198431,0.015577999874949455,17.678427999271662,127.57736099956674,0.3674950003187405,0.7411339993268484
0.09568099994794466,0.02571400000306312,17.83610400161706,131.04712499989546,0.2932339994003996,0.5747230006818427
0.1285660000576172,0.017188000128953718,22.60320500136004,145.63464000093518,0.40011700002651196,0.8071680003922665
0.14791100147704128,0.018386001102044247,23.19567599988659,111.34839999976975,0.2911589999712305,0.5797489993710769
0.09304699960921425,0.015251000149874017,17.190764001497882,114.13548599921342,0.28736099920934066,0.46882899914635345
0.09366700032842346,0.015202000213321298,16.271145001155674,111.54342699956032,0.2974279996124096,0.6629970011999831
0.0937490003707353,0.015530000382568687,15.308772000935278,109.34773299959488,0.2573239999037469,0.46806099999230355
0.09255199984181672,0.015122001059353352,15.99353500023426,112.24009599936835,0.26272499962942675,0.5930389997956809
0.1913979995151749,0.027129999580211006,25.60006499879819,133.66916999984824,0.2524470000935253,0.4661349994421471
0.14431799900194164,0.017674999980954453,15.923728000416304,118.93875999885495,0.3505709992168704,0.5902530010644114
0.164416000188794,0.019563000023481436,18.325434999496792,133.20309600021574,0.4696670002886094,0.4413580008986173
0.09473300087847747,0.015575000361423008,16.54160399993998,126.0530090003158,0.4076889999851119,0.7965969998622313
0.09896900155581534,0.016156000128830783,17.99184000083187,142.93735699902754,0.48765800056571607,0.8540689996152651
0.39952699989953544,0.018541999452281743,19.00430800014874,107.5794019998284,0.31512099849351216,0.7111380000424106
0.09703899922897108,0.016140000298037194,16.554620999158942,111.22862999945937,0.2873899993574014,0.6421259986382211
0.09239700011676177,0.016079000488389283,18.13278299960075,106.75047100085067,0.3792429997702129,0.5377400011639111
0.09826499990595039,0.01586500002304092,15.722556998298387,114.64794300081849,0.2785520009638276,0.5698730001313379
0.13973900058772415,0.017622000086703338,25.985797999965143,120.61640100000659,0.24532699899282306,0.44880699897476006
0.14678799925604835,0.018493999959900975,27.695615999618894,123.66614899838169,0.26250800146954134,0.5324140001903288
0.13360600132727996,0.01815799987525679,27.108874999612453,134.21275099972263,0.37355899985414,0.649061001240625
0.1018920011119917,0.017147000107797794,17.35443200050213,127.89819600038754,0.2694360009627417,0.5488040005729999
0.09816900092118885,0.015296000128728338,19.066090000706026,118.20586100111541,0.30891700043866877,0.649139999950421
0.09925700032908935,0.015781999536557123,15.932598000290454,119.17749399981403,0.2969489996758057,0.6638110007770592
0.15318800069508143,0.01607000012882054,17.261614999370067,112.26327500116895,0.29471199923136737,0.5564890016103163
0.11286799963272642,0.01805300053092651,15.576755000438425,111.0837280011765,0.31532299908576533,0.6902599998284131
0.11126999925181735,0.01857999995991122,15.612750999935088,109.844102000352,0.31630600096832495,0.6768750008632196
0.1705960003164364,0.022787999114370905,17.673701000603614,136.48045099944284,0.3856980001728516,0.8230210005422123
0.13560999832407106,0.016697000319254585,24.053623999861884,145.9111269996356,0.6872879985166946,0.9961589985323371
