2021-04-04 18:10:03, STARTING, ai4coral_api
2021-04-04 18:10:13, STARTING, frame_engine
2021-04-04 18:13:04, STOPING, ai4coral_api
2021-04-04 18:13:04, STOPING, frame_engine
